id,name,owner,description,handler,renderer,target_class,target_name,wiType,severity,requester,reminders,escalation_count,attributes,identity_request_id
4028b881667d7f7f01667d7f80030205,0000001517,OWNER_ID_1,Owner Approval - Account Changes for User: Wayne.Gordon,sailpoint.api.Workflower,lcmWorkItemRenderer.xhtml,sailpoint.object.Identity,Wayne.Gordon,Approval,1:Normal,REQUESTER_ID,0,0,<Attributes>   <Map>     <entry key='approvalMode' value='parallel'/>     <entry key='approvalScheme' value='owner'/>     <entry key='approvalSet'>       <value>         <ApprovalSet>           <ApprovalItem application='Procurement_System' assignmentId='17c841ad6ec44700bd810540acdfad74' id='1f74eb9d9c264cd4b1a8e89d44c4e4a9' name='groups' operation='Add' value='@AUDIT'>             <Attributes>               <Map>                 <entry key='flow' value='AccessRequest'/>                 <entry key='id' value='4028b8816620b940016620b9e24704c1'/>                 <entry key='interface' value='LCM'/>                 <entry key='operation' value='EntitlementAdd'/>               </Map>             </Attributes>           </ApprovalItem>         </ApprovalSet>       </value>     </entry>     <entry key='approvalSplitPoint'/>     <entry key='clearApprovalDecisions'>       <value>         <Boolean></Boolean>       </value>     </entry>     <entry key='flow' value='AccessRequest'/>     <entry key='identityDisplayName' value='Wayne.Gordon'/>     <entry key='identityName' value='Wayne.Gordon'/>     <entry key='identityRequestId' value='0000000034'/>     <entry key='launcher' value='James.Smith'/>     <entry key='policyViolations'/>     <entry key='workItemDescription'/>     <entry key='workItemEscalationFrequency'/>     <entry key='workItemEscalationRule'/>     <entry key='workItemEscalationTemplate'/>     <entry key='workItemHoursBetweenReminders'/>     <entry key='workItemHoursTillEscalation'/>     <entry key='workItemMaxReminders'/>     <entry key='workItemPriority'>       <value>         <WorkItemLevel>Normal</WorkItemLevel>       </value>     </entry>     <entry key='workItemReminderTemplate'/>   </Map> </Attributes>,0000001517
4028b881667d7f7f01667d7f80030206,0000001518,OWNER_ID_4,Owner Approval - Account Changes for User: pass4.thru4,sailpoint.api.Workflower,lcmWorkItemRenderer.xhtml,sailpoint.object.Identity,pass4.thru4,Approval,1:Normal,REQUESTER_ID,0,0,<Attributes>   <Map>     <entry key='approvalMode' value='parallel'/>     <entry key='approvalScheme' value='owner'/>     <entry key='approvalSet'>       <value>         <ApprovalSet>           <ApprovalItem application='Procurement_System' assignmentId='17c841ad6ec44700bd810540acdfad74' id='1f74eb9d9c264cd4b1a8e89d44c4e4a9' name='groups' operation='Add' value='@AUDIT'>             <Attributes>               <Map>                 <entry key='flow' value='AccessRequest'/>                 <entry key='id' value='4028b8816620b940016620b9e24704c1'/>                 <entry key='interface' value='LCM'/>                 <entry key='operation' value='EntitlementAdd'/>               </Map>             </Attributes>           </ApprovalItem>         </ApprovalSet>       </value>     </entry>     <entry key='approvalSplitPoint'/>     <entry key='clearApprovalDecisions'>       <value>         <Boolean></Boolean>       </value>     </entry>     <entry key='flow' value='AccessRequest'/>     <entry key='identityDisplayName' value='pass4.thru4'/>     <entry key='identityName' value='pass4.thru4'/>     <entry key='identityRequestId' value='0000000034'/>     <entry key='launcher' value='James.Smith'/>     <entry key='policyViolations'/>     <entry key='workItemDescription'/>     <entry key='workItemEscalationFrequency'/>     <entry key='workItemEscalationRule'/>     <entry key='workItemEscalationTemplate'/>     <entry key='workItemHoursBetweenReminders'/>     <entry key='workItemHoursTillEscalation'/>     <entry key='workItemMaxReminders'/>     <entry key='workItemPriority'>       <value>         <WorkItemLevel>Normal</WorkItemLevel>       </value>     </entry>     <entry key='workItemReminderTemplate'/>   </Map> </Attributes>,0000001518
4028b881667d7f7f01667d7f80030207,0000001519,OWNER_ID_3,"Owner Approval - Account Changes for User: ""[adam, Adam Kennedy]""",sailpoint.api.Workflower,lcmWorkItemRenderer.xhtml,sailpoint.object.Identity,"""[adam, Adam Kennedy]""",Approval,1:Normal,REQUESTER_ID,0,0,"<Attributes>   <Map>     <entry key='approvalMode' value='parallel'/>     <entry key='approvalScheme' value='owner'/>     <entry key='approvalSet'>       <value>         <ApprovalSet>           <ApprovalItem application='Procurement_System' assignmentId='17c841ad6ec44700bd810540acdfad74' id='1f74eb9d9c264cd4b1a8e89d44c4e4a9' name='groups' operation='Add' value='@AUDIT'>             <Attributes>               <Map>                 <entry key='flow' value='AccessRequest'/>                 <entry key='id' value='4028b8816620b940016620b9e24704c1'/>                 <entry key='interface' value='LCM'/>                 <entry key='operation' value='EntitlementAdd'/>               </Map>             </Attributes>           </ApprovalItem>         </ApprovalSet>       </value>     </entry>     <entry key='approvalSplitPoint'/>     <entry key='clearApprovalDecisions'>       <value>         <Boolean></Boolean>       </value>     </entry>     <entry key='flow' value='AccessRequest'/>     <entry key='identityDisplayName' value='""[adam, Adam Kennedy]""'/>     <entry key='identityName' value='""[adam, Adam Kennedy]""'/>     <entry key='identityRequestId' value='0000000034'/>     <entry key='launcher' value='James.Smith'/>     <entry key='policyViolations'/>     <entry key='workItemDescription'/>     <entry key='workItemEscalationFrequency'/>     <entry key='workItemEscalationRule'/>     <entry key='workItemEscalationTemplate'/>     <entry key='workItemHoursBetweenReminders'/>     <entry key='workItemHoursTillEscalation'/>     <entry key='workItemMaxReminders'/>     <entry key='workItemPriority'>       <value>         <WorkItemLevel>Normal</WorkItemLevel>       </value>     </entry>     <entry key='workItemReminderTemplate'/>   </Map> </Attributes>",0000001519
4028b881667d7f7f01667d7f80030208,0000001520,OWNER_ID_1,Owner Approval - Account Changes for User: old.password,sailpoint.api.Workflower,lcmWorkItemRenderer.xhtml,sailpoint.object.Identity,old.password,Approval,1:Normal,REQUESTER_ID,0,0,<Attributes>   <Map>     <entry key='approvalMode' value='parallel'/>     <entry key='approvalScheme' value='owner'/>     <entry key='approvalSet'>       <value>         <ApprovalSet>           <ApprovalItem application='Procurement_System' assignmentId='17c841ad6ec44700bd810540acdfad74' id='1f74eb9d9c264cd4b1a8e89d44c4e4a9' name='groups' operation='Add' value='@AUDIT'>             <Attributes>               <Map>                 <entry key='flow' value='AccessRequest'/>                 <entry key='id' value='4028b8816620b940016620b9e24704c1'/>                 <entry key='interface' value='LCM'/>                 <entry key='operation' value='EntitlementAdd'/>               </Map>             </Attributes>           </ApprovalItem>         </ApprovalSet>       </value>     </entry>     <entry key='approvalSplitPoint'/>     <entry key='clearApprovalDecisions'>       <value>         <Boolean></Boolean>       </value>     </entry>     <entry key='flow' value='AccessRequest'/>     <entry key='identityDisplayName' value='old.password'/>     <entry key='identityName' value='old.password'/>     <entry key='identityRequestId' value='0000000034'/>     <entry key='launcher' value='James.Smith'/>     <entry key='policyViolations'/>     <entry key='workItemDescription'/>     <entry key='workItemEscalationFrequency'/>     <entry key='workItemEscalationRule'/>     <entry key='workItemEscalationTemplate'/>     <entry key='workItemHoursBetweenReminders'/>     <entry key='workItemHoursTillEscalation'/>     <entry key='workItemMaxReminders'/>     <entry key='workItemPriority'>       <value>         <WorkItemLevel>Normal</WorkItemLevel>       </value>     </entry>     <entry key='workItemReminderTemplate'/>   </Map> </Attributes>,0000001520
4028b881667d7f7f01667d7f80030209,0000001521,OWNER_ID_1,Owner Approval - Account Changes for User: Joyce.Griffin,sailpoint.api.Workflower,lcmWorkItemRenderer.xhtml,sailpoint.object.Identity,Joyce.Griffin,Approval,1:Normal,REQUESTER_ID,0,0,<Attributes>   <Map>     <entry key='approvalMode' value='parallel'/>     <entry key='approvalScheme' value='owner'/>     <entry key='approvalSet'>       <value>         <ApprovalSet>           <ApprovalItem application='Procurement_System' assignmentId='17c841ad6ec44700bd810540acdfad74' id='1f74eb9d9c264cd4b1a8e89d44c4e4a9' name='groups' operation='Add' value='@AUDIT'>             <Attributes>               <Map>                 <entry key='flow' value='AccessRequest'/>                 <entry key='id' value='4028b8816620b940016620b9e24704c1'/>                 <entry key='interface' value='LCM'/>                 <entry key='operation' value='EntitlementAdd'/>               </Map>             </Attributes>           </ApprovalItem>         </ApprovalSet>       </value>     </entry>     <entry key='approvalSplitPoint'/>     <entry key='clearApprovalDecisions'>       <value>         <Boolean></Boolean>       </value>     </entry>     <entry key='flow' value='AccessRequest'/>     <entry key='identityDisplayName' value='Joyce.Griffin'/>     <entry key='identityName' value='Joyce.Griffin'/>     <entry key='identityRequestId' value='0000000034'/>     <entry key='launcher' value='James.Smith'/>     <entry key='policyViolations'/>     <entry key='workItemDescription'/>     <entry key='workItemEscalationFrequency'/>     <entry key='workItemEscalationRule'/>     <entry key='workItemEscalationTemplate'/>     <entry key='workItemHoursBetweenReminders'/>     <entry key='workItemHoursTillEscalation'/>     <entry key='workItemMaxReminders'/>     <entry key='workItemPriority'>       <value>         <WorkItemLevel>Normal</WorkItemLevel>       </value>     </entry>     <entry key='workItemReminderTemplate'/>   </Map> </Attributes>,0000001521
4028b881667d7f7f01667d7f8003020a,0000001522,OWNER_ID_1,Owner Approval - Account Changes for User: Antonio.Franklin,sailpoint.api.Workflower,lcmWorkItemRenderer.xhtml,sailpoint.object.Identity,Antonio.Franklin,Approval,1:Normal,REQUESTER_ID,0,0,<Attributes>   <Map>     <entry key='approvalMode' value='parallel'/>     <entry key='approvalScheme' value='owner'/>     <entry key='approvalSet'>       <value>         <ApprovalSet>           <ApprovalItem application='Procurement_System' assignmentId='17c841ad6ec44700bd810540acdfad74' id='1f74eb9d9c264cd4b1a8e89d44c4e4a9' name='groups' operation='Add' value='@AUDIT'>             <Attributes>               <Map>                 <entry key='flow' value='AccessRequest'/>                 <entry key='id' value='4028b8816620b940016620b9e24704c1'/>                 <entry key='interface' value='LCM'/>                 <entry key='operation' value='EntitlementAdd'/>               </Map>             </Attributes>           </ApprovalItem>         </ApprovalSet>       </value>     </entry>     <entry key='approvalSplitPoint'/>     <entry key='clearApprovalDecisions'>       <value>         <Boolean></Boolean>       </value>     </entry>     <entry key='flow' value='AccessRequest'/>     <entry key='identityDisplayName' value='Antonio.Franklin'/>     <entry key='identityName' value='Antonio.Franklin'/>     <entry key='identityRequestId' value='0000000034'/>     <entry key='launcher' value='James.Smith'/>     <entry key='policyViolations'/>     <entry key='workItemDescription'/>     <entry key='workItemEscalationFrequency'/>     <entry key='workItemEscalationRule'/>     <entry key='workItemEscalationTemplate'/>     <entry key='workItemHoursBetweenReminders'/>     <entry key='workItemHoursTillEscalation'/>     <entry key='workItemMaxReminders'/>     <entry key='workItemPriority'>       <value>         <WorkItemLevel>Normal</WorkItemLevel>       </value>     </entry>     <entry key='workItemReminderTemplate'/>   </Map> </Attributes>,0000001522
4028b881667d7f7f01667d7f8003020b,0000001523,OWNER_ID_1,Owner Approval - Account Changes for User: S-WAS002,sailpoint.api.Workflower,lcmWorkItemRenderer.xhtml,sailpoint.object.Identity,S-WAS002,Approval,1:Normal,REQUESTER_ID,0,0,<Attributes>   <Map>     <entry key='approvalMode' value='parallel'/>     <entry key='approvalScheme' value='owner'/>     <entry key='approvalSet'>       <value>         <ApprovalSet>           <ApprovalItem application='Procurement_System' assignmentId='17c841ad6ec44700bd810540acdfad74' id='1f74eb9d9c264cd4b1a8e89d44c4e4a9' name='groups' operation='Add' value='@AUDIT'>             <Attributes>               <Map>                 <entry key='flow' value='AccessRequest'/>                 <entry key='id' value='4028b8816620b940016620b9e24704c1'/>                 <entry key='interface' value='LCM'/>                 <entry key='operation' value='EntitlementAdd'/>               </Map>             </Attributes>           </ApprovalItem>         </ApprovalSet>       </value>     </entry>     <entry key='approvalSplitPoint'/>     <entry key='clearApprovalDecisions'>       <value>         <Boolean></Boolean>       </value>     </entry>     <entry key='flow' value='AccessRequest'/>     <entry key='identityDisplayName' value='S-WAS002'/>     <entry key='identityName' value='S-WAS002'/>     <entry key='identityRequestId' value='0000000034'/>     <entry key='launcher' value='James.Smith'/>     <entry key='policyViolations'/>     <entry key='workItemDescription'/>     <entry key='workItemEscalationFrequency'/>     <entry key='workItemEscalationRule'/>     <entry key='workItemEscalationTemplate'/>     <entry key='workItemHoursBetweenReminders'/>     <entry key='workItemHoursTillEscalation'/>     <entry key='workItemMaxReminders'/>     <entry key='workItemPriority'>       <value>         <WorkItemLevel>Normal</WorkItemLevel>       </value>     </entry>     <entry key='workItemReminderTemplate'/>   </Map> </Attributes>,0000001523
4028b881667d7f7f01667d7f8003020c,0000001524,OWNER_ID_3,Owner Approval - Account Changes for User: Nicole.Morales,sailpoint.api.Workflower,lcmWorkItemRenderer.xhtml,sailpoint.object.Identity,Nicole.Morales,Approval,1:Normal,REQUESTER_ID,0,0,<Attributes>   <Map>     <entry key='approvalMode' value='parallel'/>     <entry key='approvalScheme' value='owner'/>     <entry key='approvalSet'>       <value>         <ApprovalSet>           <ApprovalItem application='Procurement_System' assignmentId='17c841ad6ec44700bd810540acdfad74' id='1f74eb9d9c264cd4b1a8e89d44c4e4a9' name='groups' operation='Add' value='@AUDIT'>             <Attributes>               <Map>                 <entry key='flow' value='AccessRequest'/>                 <entry key='id' value='4028b8816620b940016620b9e24704c1'/>                 <entry key='interface' value='LCM'/>                 <entry key='operation' value='EntitlementAdd'/>               </Map>             </Attributes>           </ApprovalItem>         </ApprovalSet>       </value>     </entry>     <entry key='approvalSplitPoint'/>     <entry key='clearApprovalDecisions'>       <value>         <Boolean></Boolean>       </value>     </entry>     <entry key='flow' value='AccessRequest'/>     <entry key='identityDisplayName' value='Nicole.Morales'/>     <entry key='identityName' value='Nicole.Morales'/>     <entry key='identityRequestId' value='0000000034'/>     <entry key='launcher' value='James.Smith'/>     <entry key='policyViolations'/>     <entry key='workItemDescription'/>     <entry key='workItemEscalationFrequency'/>     <entry key='workItemEscalationRule'/>     <entry key='workItemEscalationTemplate'/>     <entry key='workItemHoursBetweenReminders'/>     <entry key='workItemHoursTillEscalation'/>     <entry key='workItemMaxReminders'/>     <entry key='workItemPriority'>       <value>         <WorkItemLevel>Normal</WorkItemLevel>       </value>     </entry>     <entry key='workItemReminderTemplate'/>   </Map> </Attributes>,0000001524
4028b881667d7f7f01667d7f8003020d,0000001525,OWNER_ID_4,Owner Approval - Account Changes for User: Barbara.Wilson,sailpoint.api.Workflower,lcmWorkItemRenderer.xhtml,sailpoint.object.Identity,Barbara.Wilson,Approval,1:Normal,REQUESTER_ID,0,0,<Attributes>   <Map>     <entry key='approvalMode' value='parallel'/>     <entry key='approvalScheme' value='owner'/>     <entry key='approvalSet'>       <value>         <ApprovalSet>           <ApprovalItem application='Procurement_System' assignmentId='17c841ad6ec44700bd810540acdfad74' id='1f74eb9d9c264cd4b1a8e89d44c4e4a9' name='groups' operation='Add' value='@AUDIT'>             <Attributes>               <Map>                 <entry key='flow' value='AccessRequest'/>                 <entry key='id' value='4028b8816620b940016620b9e24704c1'/>                 <entry key='interface' value='LCM'/>                 <entry key='operation' value='EntitlementAdd'/>               </Map>             </Attributes>           </ApprovalItem>         </ApprovalSet>       </value>     </entry>     <entry key='approvalSplitPoint'/>     <entry key='clearApprovalDecisions'>       <value>         <Boolean></Boolean>       </value>     </entry>     <entry key='flow' value='AccessRequest'/>     <entry key='identityDisplayName' value='Barbara.Wilson'/>     <entry key='identityName' value='Barbara.Wilson'/>     <entry key='identityRequestId' value='0000000034'/>     <entry key='launcher' value='James.Smith'/>     <entry key='policyViolations'/>     <entry key='workItemDescription'/>     <entry key='workItemEscalationFrequency'/>     <entry key='workItemEscalationRule'/>     <entry key='workItemEscalationTemplate'/>     <entry key='workItemHoursBetweenReminders'/>     <entry key='workItemHoursTillEscalation'/>     <entry key='workItemMaxReminders'/>     <entry key='workItemPriority'>       <value>         <WorkItemLevel>Normal</WorkItemLevel>       </value>     </entry>     <entry key='workItemReminderTemplate'/>   </Map> </Attributes>,0000001525
4028b881667d7f7f01667d7f8003020e,0000001526,OWNER_ID_4,Owner Approval - Account Changes for User: ManagedAttributePropertyAdmin,sailpoint.api.Workflower,lcmWorkItemRenderer.xhtml,sailpoint.object.Identity,ManagedAttributePropertyAdmin,Approval,1:Normal,REQUESTER_ID,0,0,<Attributes>   <Map>     <entry key='approvalMode' value='parallel'/>     <entry key='approvalScheme' value='owner'/>     <entry key='approvalSet'>       <value>         <ApprovalSet>           <ApprovalItem application='Procurement_System' assignmentId='17c841ad6ec44700bd810540acdfad74' id='1f74eb9d9c264cd4b1a8e89d44c4e4a9' name='groups' operation='Add' value='@AUDIT'>             <Attributes>               <Map>                 <entry key='flow' value='AccessRequest'/>                 <entry key='id' value='4028b8816620b940016620b9e24704c1'/>                 <entry key='interface' value='LCM'/>                 <entry key='operation' value='EntitlementAdd'/>               </Map>             </Attributes>           </ApprovalItem>         </ApprovalSet>       </value>     </entry>     <entry key='approvalSplitPoint'/>     <entry key='clearApprovalDecisions'>       <value>         <Boolean></Boolean>       </value>     </entry>     <entry key='flow' value='AccessRequest'/>     <entry key='identityDisplayName' value='ManagedAttributePropertyAdmin'/>     <entry key='identityName' value='ManagedAttributePropertyAdmin'/>     <entry key='identityRequestId' value='0000000034'/>     <entry key='launcher' value='James.Smith'/>     <entry key='policyViolations'/>     <entry key='workItemDescription'/>     <entry key='workItemEscalationFrequency'/>     <entry key='workItemEscalationRule'/>     <entry key='workItemEscalationTemplate'/>     <entry key='workItemHoursBetweenReminders'/>     <entry key='workItemHoursTillEscalation'/>     <entry key='workItemMaxReminders'/>     <entry key='workItemPriority'>       <value>         <WorkItemLevel>Normal</WorkItemLevel>       </value>     </entry>     <entry key='workItemReminderTemplate'/>   </Map> </Attributes>,0000001526
4028b881667d7f7f01667d7f8003020f,0000001527,OWNER_ID_2,Owner Approval - Account Changes for User: Auditor,sailpoint.api.Workflower,lcmWorkItemRenderer.xhtml,sailpoint.object.Identity,Auditor,Approval,1:Normal,REQUESTER_ID,0,0,<Attributes>   <Map>     <entry key='approvalMode' value='parallel'/>     <entry key='approvalScheme' value='owner'/>     <entry key='approvalSet'>       <value>         <ApprovalSet>           <ApprovalItem application='Procurement_System' assignmentId='17c841ad6ec44700bd810540acdfad74' id='1f74eb9d9c264cd4b1a8e89d44c4e4a9' name='groups' operation='Add' value='@AUDIT'>             <Attributes>               <Map>                 <entry key='flow' value='AccessRequest'/>                 <entry key='id' value='4028b8816620b940016620b9e24704c1'/>                 <entry key='interface' value='LCM'/>                 <entry key='operation' value='EntitlementAdd'/>               </Map>             </Attributes>           </ApprovalItem>         </ApprovalSet>       </value>     </entry>     <entry key='approvalSplitPoint'/>     <entry key='clearApprovalDecisions'>       <value>         <Boolean></Boolean>       </value>     </entry>     <entry key='flow' value='AccessRequest'/>     <entry key='identityDisplayName' value='Auditor'/>     <entry key='identityName' value='Auditor'/>     <entry key='identityRequestId' value='0000000034'/>     <entry key='launcher' value='James.Smith'/>     <entry key='policyViolations'/>     <entry key='workItemDescription'/>     <entry key='workItemEscalationFrequency'/>     <entry key='workItemEscalationRule'/>     <entry key='workItemEscalationTemplate'/>     <entry key='workItemHoursBetweenReminders'/>     <entry key='workItemHoursTillEscalation'/>     <entry key='workItemMaxReminders'/>     <entry key='workItemPriority'>       <value>         <WorkItemLevel>Normal</WorkItemLevel>       </value>     </entry>     <entry key='workItemReminderTemplate'/>   </Map> </Attributes>,0000001527
4028b881667d7f7f01667d7f80030210,0000001528,OWNER_ID_2,Owner Approval - Account Changes for User: Auditor,sailpoint.api.Workflower,lcmWorkItemRenderer.xhtml,sailpoint.object.Identity,Auditor,Approval,1:Normal,REQUESTER_ID,0,0,<Attributes>   <Map>     <entry key='approvalMode' value='parallel'/>     <entry key='approvalScheme' value='owner'/>     <entry key='approvalSet'>       <value>         <ApprovalSet>           <ApprovalItem application='Procurement_System' assignmentId='17c841ad6ec44700bd810540acdfad74' id='1f74eb9d9c264cd4b1a8e89d44c4e4a9' name='groups' operation='Add' value='@AUDIT'>             <Attributes>               <Map>                 <entry key='flow' value='AccessRequest'/>                 <entry key='id' value='4028b8816620b940016620b9e24704c1'/>                 <entry key='interface' value='LCM'/>                 <entry key='operation' value='EntitlementAdd'/>               </Map>             </Attributes>           </ApprovalItem>         </ApprovalSet>       </value>     </entry>     <entry key='approvalSplitPoint'/>     <entry key='clearApprovalDecisions'>       <value>         <Boolean></Boolean>       </value>     </entry>     <entry key='flow' value='AccessRequest'/>     <entry key='identityDisplayName' value='Auditor'/>     <entry key='identityName' value='Auditor'/>     <entry key='identityRequestId' value='0000000034'/>     <entry key='launcher' value='James.Smith'/>     <entry key='policyViolations'/>     <entry key='workItemDescription'/>     <entry key='workItemEscalationFrequency'/>     <entry key='workItemEscalationRule'/>     <entry key='workItemEscalationTemplate'/>     <entry key='workItemHoursBetweenReminders'/>     <entry key='workItemHoursTillEscalation'/>     <entry key='workItemMaxReminders'/>     <entry key='workItemPriority'>       <value>         <WorkItemLevel>Normal</WorkItemLevel>       </value>     </entry>     <entry key='workItemReminderTemplate'/>   </Map> </Attributes>,0000001528
4028b881667d7f7f01667d7f80030211,0000001529,OWNER_ID_1,Owner Approval - Account Changes for User: Laura.Turner,sailpoint.api.Workflower,lcmWorkItemRenderer.xhtml,sailpoint.object.Identity,Laura.Turner,Approval,1:Normal,REQUESTER_ID,0,0,<Attributes>   <Map>     <entry key='approvalMode' value='parallel'/>     <entry key='approvalScheme' value='owner'/>     <entry key='approvalSet'>       <value>         <ApprovalSet>           <ApprovalItem application='Procurement_System' assignmentId='17c841ad6ec44700bd810540acdfad74' id='1f74eb9d9c264cd4b1a8e89d44c4e4a9' name='groups' operation='Add' value='@AUDIT'>             <Attributes>               <Map>                 <entry key='flow' value='AccessRequest'/>                 <entry key='id' value='4028b8816620b940016620b9e24704c1'/>                 <entry key='interface' value='LCM'/>                 <entry key='operation' value='EntitlementAdd'/>               </Map>             </Attributes>           </ApprovalItem>         </ApprovalSet>       </value>     </entry>     <entry key='approvalSplitPoint'/>     <entry key='clearApprovalDecisions'>       <value>         <Boolean></Boolean>       </value>     </entry>     <entry key='flow' value='AccessRequest'/>     <entry key='identityDisplayName' value='Laura.Turner'/>     <entry key='identityName' value='Laura.Turner'/>     <entry key='identityRequestId' value='0000000034'/>     <entry key='launcher' value='James.Smith'/>     <entry key='policyViolations'/>     <entry key='workItemDescription'/>     <entry key='workItemEscalationFrequency'/>     <entry key='workItemEscalationRule'/>     <entry key='workItemEscalationTemplate'/>     <entry key='workItemHoursBetweenReminders'/>     <entry key='workItemHoursTillEscalation'/>     <entry key='workItemMaxReminders'/>     <entry key='workItemPriority'>       <value>         <WorkItemLevel>Normal</WorkItemLevel>       </value>     </entry>     <entry key='workItemReminderTemplate'/>   </Map> </Attributes>,0000001529
4028b881667d7f7f01667d7f80030212,0000001530,OWNER_ID_1,Owner Approval - Account Changes for User: Nicholas.Stevens,sailpoint.api.Workflower,lcmWorkItemRenderer.xhtml,sailpoint.object.Identity,Nicholas.Stevens,Approval,1:Normal,REQUESTER_ID,0,0,<Attributes>   <Map>     <entry key='approvalMode' value='parallel'/>     <entry key='approvalScheme' value='owner'/>     <entry key='approvalSet'>       <value>         <ApprovalSet>           <ApprovalItem application='Procurement_System' assignmentId='17c841ad6ec44700bd810540acdfad74' id='1f74eb9d9c264cd4b1a8e89d44c4e4a9' name='groups' operation='Add' value='@AUDIT'>             <Attributes>               <Map>                 <entry key='flow' value='AccessRequest'/>                 <entry key='id' value='4028b8816620b940016620b9e24704c1'/>                 <entry key='interface' value='LCM'/>                 <entry key='operation' value='EntitlementAdd'/>               </Map>             </Attributes>           </ApprovalItem>         </ApprovalSet>       </value>     </entry>     <entry key='approvalSplitPoint'/>     <entry key='clearApprovalDecisions'>       <value>         <Boolean></Boolean>       </value>     </entry>     <entry key='flow' value='AccessRequest'/>     <entry key='identityDisplayName' value='Nicholas.Stevens'/>     <entry key='identityName' value='Nicholas.Stevens'/>     <entry key='identityRequestId' value='0000000034'/>     <entry key='launcher' value='James.Smith'/>     <entry key='policyViolations'/>     <entry key='workItemDescription'/>     <entry key='workItemEscalationFrequency'/>     <entry key='workItemEscalationRule'/>     <entry key='workItemEscalationTemplate'/>     <entry key='workItemHoursBetweenReminders'/>     <entry key='workItemHoursTillEscalation'/>     <entry key='workItemMaxReminders'/>     <entry key='workItemPriority'>       <value>         <WorkItemLevel>Normal</WorkItemLevel>       </value>     </entry>     <entry key='workItemReminderTemplate'/>   </Map> </Attributes>,0000001530
4028b881667d7f7f01667d7f80030213,0000001531,OWNER_ID_2,Owner Approval - Account Changes for User: Michael.Miller,sailpoint.api.Workflower,lcmWorkItemRenderer.xhtml,sailpoint.object.Identity,Michael.Miller,Approval,1:Normal,REQUESTER_ID,0,0,<Attributes>   <Map>     <entry key='approvalMode' value='parallel'/>     <entry key='approvalScheme' value='owner'/>     <entry key='approvalSet'>       <value>         <ApprovalSet>           <ApprovalItem application='Procurement_System' assignmentId='17c841ad6ec44700bd810540acdfad74' id='1f74eb9d9c264cd4b1a8e89d44c4e4a9' name='groups' operation='Add' value='@AUDIT'>             <Attributes>               <Map>                 <entry key='flow' value='AccessRequest'/>                 <entry key='id' value='4028b8816620b940016620b9e24704c1'/>                 <entry key='interface' value='LCM'/>                 <entry key='operation' value='EntitlementAdd'/>               </Map>             </Attributes>           </ApprovalItem>         </ApprovalSet>       </value>     </entry>     <entry key='approvalSplitPoint'/>     <entry key='clearApprovalDecisions'>       <value>         <Boolean></Boolean>       </value>     </entry>     <entry key='flow' value='AccessRequest'/>     <entry key='identityDisplayName' value='Michael.Miller'/>     <entry key='identityName' value='Michael.Miller'/>     <entry key='identityRequestId' value='0000000034'/>     <entry key='launcher' value='James.Smith'/>     <entry key='policyViolations'/>     <entry key='workItemDescription'/>     <entry key='workItemEscalationFrequency'/>     <entry key='workItemEscalationRule'/>     <entry key='workItemEscalationTemplate'/>     <entry key='workItemHoursBetweenReminders'/>     <entry key='workItemHoursTillEscalation'/>     <entry key='workItemMaxReminders'/>     <entry key='workItemPriority'>       <value>         <WorkItemLevel>Normal</WorkItemLevel>       </value>     </entry>     <entry key='workItemReminderTemplate'/>   </Map> </Attributes>,0000001531
4028b881667d7f7f01667d7f80030214,0000001532,OWNER_ID_4,Owner Approval - Account Changes for User: Judith.Tucker,sailpoint.api.Workflower,lcmWorkItemRenderer.xhtml,sailpoint.object.Identity,Judith.Tucker,Approval,1:Normal,REQUESTER_ID,0,0,<Attributes>   <Map>     <entry key='approvalMode' value='parallel'/>     <entry key='approvalScheme' value='owner'/>     <entry key='approvalSet'>       <value>         <ApprovalSet>           <ApprovalItem application='Procurement_System' assignmentId='17c841ad6ec44700bd810540acdfad74' id='1f74eb9d9c264cd4b1a8e89d44c4e4a9' name='groups' operation='Add' value='@AUDIT'>             <Attributes>               <Map>                 <entry key='flow' value='AccessRequest'/>                 <entry key='id' value='4028b8816620b940016620b9e24704c1'/>                 <entry key='interface' value='LCM'/>                 <entry key='operation' value='EntitlementAdd'/>               </Map>             </Attributes>           </ApprovalItem>         </ApprovalSet>       </value>     </entry>     <entry key='approvalSplitPoint'/>     <entry key='clearApprovalDecisions'>       <value>         <Boolean></Boolean>       </value>     </entry>     <entry key='flow' value='AccessRequest'/>     <entry key='identityDisplayName' value='Judith.Tucker'/>     <entry key='identityName' value='Judith.Tucker'/>     <entry key='identityRequestId' value='0000000034'/>     <entry key='launcher' value='James.Smith'/>     <entry key='policyViolations'/>     <entry key='workItemDescription'/>     <entry key='workItemEscalationFrequency'/>     <entry key='workItemEscalationRule'/>     <entry key='workItemEscalationTemplate'/>     <entry key='workItemHoursBetweenReminders'/>     <entry key='workItemHoursTillEscalation'/>     <entry key='workItemMaxReminders'/>     <entry key='workItemPriority'>       <value>         <WorkItemLevel>Normal</WorkItemLevel>       </value>     </entry>     <entry key='workItemReminderTemplate'/>   </Map> </Attributes>,0000001532
